,extended,crit3,suicide,property,targtype1,attacktype1,gname,weaptype1,country_txt
40496,0,1,0,1,8,3,Shining Path (SL),6,Peru
40497,0,1,0,1,21,3,Shining Path (SL),6,Peru
40498,0,1,0,1,21,3,Shining Path (SL),6,Peru
40500,0,0,0,1,4,3,Palestinians,6,Lebanon
40502,0,1,0,1,14,3,Palestinians,6,Israel
40503,0,1,0,1,2,2,Shining Path (SL),5,Peru
40504,0,1,0,1,14,2,Shining Path (SL),5,Peru
40518,0,1,0,1,8,2,Sikh Extremists,5,India
40529,0,1,0,0,2,1,Shining Path (SL),5,Peru
40531,0,0,0,1,4,3,Irish Republican Army (IRA),6,United Kingdom
40532,0,1,0,1,2,1,Shining Path (SL),6,Peru
40533,0,0,0,1,4,2,National Liberation Army of Colombia (ELN),5,Colombia
40536,0,1,0,1,2,9,Farabundo Marti National Liberation Front (FMLN),13,El Salvador
40538,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
40542,0,0,0,1,4,3,Irish Republican Army (IRA),6,United Kingdom
40543,0,1,0,1,1,3,Shining Path (SL),6,Peru
40544,0,1,0,1,1,3,Shining Path (SL),6,Peru
40545,0,0,0,1,4,2,Palestinians,8,West Bank and Gaza Strip
40546,0,0,0,1,4,8,Palestinians,9,West Bank and Gaza Strip
40551,0,0,0,0,4,1,Irish Republican Army (IRA),6,United Kingdom
40552,0,1,0,0,3,1,Shining Path (SL),5,Peru
40553,0,1,0,0,14,1,Shining Path (SL),5,Peru
40555,0,1,0,1,2,7,Corsican National Liberation Front (FLNC),8,France
40566,0,1,0,1,1,3,Shining Path (SL),6,Peru
40567,0,1,0,1,6,3,Shining Path (SL),6,Peru
40568,0,0,0,1,4,2,Palestinians,5,West Bank and Gaza Strip
40570,0,1,0,1,3,2,New People's Army (NPA),5,Philippines
40575,0,1,0,1,1,3,Basque Fatherland and Freedom (ETA),6,Spain
40581,0,1,0,1,19,3,Shining Path (SL),6,Peru
40584,0,0,0,1,4,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
40586,0,1,0,0,1,1,Irish Republican Army (IRA),6,United Kingdom
40587,0,0,0,0,4,1,Irish Republican Army (IRA),6,United Kingdom
40592,0,1,0,1,14,3,Basque Fatherland and Freedom (ETA),6,Spain
40603,0,1,0,0,2,1,Shining Path (SL),5,Peru
40604,0,1,0,0,2,1,Shining Path (SL),5,Peru
40611,0,1,0,1,3,2,Kurdistan Workers' Party (PKK),5,Turkey
40612,0,0,0,1,4,3,National Liberation Army of Colombia (ELN),6,Colombia
40613,0,0,0,1,4,2,National Liberation Army of Colombia (ELN),5,Colombia
40615,0,1,0,0,3,1,Irish Republican Army (IRA),5,United Kingdom
40616,0,0,0,0,4,1,Basque Fatherland and Freedom (ETA),5,Spain
40626,0,1,0,1,10,7,Manuel Rodriguez Patriotic Front (FPMR),13,Chile
40628,0,1,0,1,1,2,Shining Path (SL),5,Peru
40634,0,1,0,0,15,6,Shining Path (SL),13,Peru
40635,0,1,0,0,8,1,Sikh Extremists,5,India
40636,0,0,0,1,4,1,Irish Republican Army (IRA),6,United Kingdom
40637,0,1,0,0,10,1,Shining Path (SL),5,Peru
40638,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
40649,0,0,0,1,4,3,Irish Republican Army (IRA),6,United Kingdom
40657,0,1,0,1,19,3,Basque Fatherland and Freedom (ETA),6,Spain
40661,0,1,0,0,2,1,Sikh Extremists,9,India
40662,0,1,0,0,2,1,Sikh Extremists,6,India
40663,0,1,0,0,22,1,Sikh Extremists,5,India
40677,0,1,0,1,14,2,National Liberation Army of Colombia (ELN),5,Colombia
40678,1,1,0,1,1,5,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40679,0,0,0,1,4,2,Sikh Extremists,5,India
40680,0,0,0,1,4,2,Sikh Extremists,5,India
40687,0,1,0,1,1,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
40688,0,1,0,1,2,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
40689,0,1,0,1,15,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
40691,0,1,0,1,3,2,National Liberation Army of Colombia (ELN),5,Colombia
40692,0,1,0,1,3,2,Revolutionary Armed Forces of Colombia (FARC),5,Colombia
40704,0,1,0,1,3,2,Kurdistan Workers' Party (PKK),5,Turkey
40705,0,1,0,1,14,2,Kurdistan Workers' Party (PKK),5,Turkey
40706,1,1,0,0,1,6,Basque Fatherland and Freedom (ETA),5,Spain
40716,0,1,0,1,21,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
40717,0,1,0,1,21,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
40718,0,1,0,1,21,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
40719,0,1,0,1,21,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
40720,0,1,0,1,14,2,National Liberation Army of Colombia (ELN),5,Colombia
40721,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40724,0,1,0,0,3,1,New People's Army (NPA),5,Philippines
40725,0,1,0,1,10,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
40726,0,1,0,1,21,3,Farabundo Marti National Liberation Front (FMLN),6,El Salvador
40727,0,1,0,1,21,3,Farabundo Marti National Liberation Front (FMLN),6,El Salvador
40728,0,1,0,1,21,3,Farabundo Marti National Liberation Front (FMLN),6,El Salvador
40729,0,1,0,1,21,3,Farabundo Marti National Liberation Front (FMLN),6,El Salvador
40730,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40731,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40732,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40733,0,1,0,1,14,2,New People's Army (NPA),5,Philippines
40736,0,1,0,1,17,2,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
40739,0,1,0,0,3,1,New People's Army (NPA),13,Philippines
40741,0,1,0,1,6,3,Irish Republican Army (IRA),6,United Kingdom
40744,0,1,0,0,2,1,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40745,0,1,0,0,14,1,Palestinians,8,West Bank and Gaza Strip
40748,0,1,0,1,14,3,Irish Republican Army (IRA),6,United Kingdom
40749,0,1,0,1,1,3,Irish Republican Army (IRA),6,United Kingdom
40752,0,1,0,0,3,1,Irish Republican Army (IRA),6,United Kingdom
40753,0,1,0,0,3,1,Irish Republican Army (IRA),6,United Kingdom
40760,0,1,0,1,3,3,Irish Republican Army (IRA),6,United Kingdom
40761,0,1,0,1,14,2,Kurdistan Workers' Party (PKK),5,Turkey
40769,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
40790,0,1,0,1,1,3,Shining Path (SL),6,Peru
40791,0,1,0,1,14,3,Kurdistan Workers' Party (PKK),6,Turkey
40795,0,1,0,0,2,1,Shining Path (SL),5,Peru
40796,0,1,0,1,21,3,Shining Path (SL),6,Peru
40797,0,1,0,1,21,3,Shining Path (SL),6,Peru
40798,0,1,0,1,21,3,Shining Path (SL),6,Peru
40799,0,1,0,1,2,3,Shining Path (SL),6,Peru
40802,0,1,0,0,2,1,Shining Path (SL),5,Peru
40804,0,1,0,1,1,3,Shining Path (SL),6,Peru
40807,0,1,0,0,14,1,Palestinians,9,Israel
40808,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
40816,0,1,0,1,14,5,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40817,0,1,0,1,14,5,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40836,0,1,0,1,14,3,Irish Republican Army (IRA),6,United Kingdom
40837,0,1,0,1,3,3,National Liberation Army of Colombia (ELN),6,Colombia
40844,0,1,0,0,3,1,New People's Army (NPA),5,Philippines
40868,0,1,0,1,14,2,Shining Path (SL),5,Peru
40878,0,0,0,0,4,1,New People's Army (NPA),5,Philippines
40890,0,1,0,1,1,3,Corsican National Liberation Front (FLNC),6,France
40891,0,0,0,1,4,3,Irish Republican Army (IRA),6,United Kingdom
40892,0,1,0,1,14,3,Shining Path (SL),6,Peru
40893,0,1,0,1,14,2,Shining Path (SL),5,Peru
40894,0,1,0,1,14,2,Shining Path (SL),5,Peru
40895,0,0,0,1,4,2,New People's Army (NPA),5,Philippines
40903,0,1,0,0,3,1,New People's Army (NPA),5,Philippines
40909,0,0,0,1,4,2,New People's Army (NPA),5,Philippines
40910,0,1,0,1,17,2,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
40913,0,0,0,0,4,1,Basque Fatherland and Freedom (ETA),5,Spain
40916,0,1,0,1,14,3,Palestinians,6,Israel
40917,0,0,0,1,4,3,Irish Republican Army (IRA),5,United Kingdom
40918,0,1,0,1,14,2,Sikh Extremists,5,India
40920,0,1,0,0,3,1,Manuel Rodriguez Patriotic Front (FPMR),5,Chile
40922,0,0,0,1,4,3,Basque Fatherland and Freedom (ETA),6,Spain
40927,0,1,0,0,2,1,New People's Army (NPA),5,Philippines
40937,0,0,0,1,4,3,Shining Path (SL),6,Peru
40938,0,0,0,1,4,2,New People's Army (NPA),5,Philippines
40951,1,1,0,0,14,6,Palestinians,13,West Bank and Gaza Strip
40952,0,0,0,0,4,1,New People's Army (NPA),5,Philippines
40953,0,1,0,0,3,1,New People's Army (NPA),5,Philippines
40958,0,1,0,1,1,3,Irish Republican Army (IRA),6,United Kingdom
40959,0,1,0,1,3,3,Irish Republican Army (IRA),6,United Kingdom
40960,0,1,0,1,1,7,Farabundo Marti National Liberation Front (FMLN),8,El Salvador
40961,0,1,0,1,16,7,Farabundo Marti National Liberation Front (FMLN),8,El Salvador
40962,0,1,0,1,1,7,Farabundo Marti National Liberation Front (FMLN),8,El Salvador
40963,0,1,0,1,1,7,Farabundo Marti National Liberation Front (FMLN),8,El Salvador
40966,0,1,0,1,1,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40967,0,1,0,1,1,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
40972,0,1,0,0,2,1,Shining Path (SL),5,Peru
40983,0,1,0,1,14,2,Shining Path (SL),5,Peru
41015,0,1,0,1,7,3,Tupac Amaru Revolutionary Movement (MRTA),6,Peru
41016,0,0,0,1,4,3,Revolutionary Armed Forces of Colombia (FARC),6,Colombia
41017,0,0,0,1,4,2,Shining Path (SL),5,Peru
41020,0,1,0,0,2,1,Shining Path (SL),5,Peru
41021,0,1,0,1,7,3,New People's Army (NPA),5,Philippines
41025,0,1,0,1,2,3,Shining Path (SL),6,Peru
41026,0,1,0,1,8,3,Shining Path (SL),6,Peru
41027,0,1,0,1,19,2,Palestinians,8,Israel
41028,0,1,0,1,1,2,Shining Path (SL),5,Peru
41029,0,1,0,1,2,2,Shining Path (SL),5,Peru
41038,0,1,0,1,14,3,National Liberation Army of Colombia (ELN),6,Colombia
41043,0,1,0,1,15,3,Tupac Amaru Revolutionary Movement (MRTA),6,Peru
41045,0,1,0,1,3,2,Sikh Extremists,5,India
41046,1,1,0,0,2,6,Sikh Extremists,5,India
41047,1,1,0,0,14,6,Palestinians,5,Israel
41048,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
41049,0,1,0,1,1,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41050,0,1,0,1,15,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41051,0,1,0,1,7,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41052,0,1,0,1,3,2,Manuel Rodriguez Patriotic Front (FPMR),5,Chile
41059,0,1,0,0,7,1,Palestinians,5,West Bank and Gaza Strip
41060,0,1,0,1,1,3,Corsican National Liberation Front (FLNC),6,France
41064,0,1,0,1,3,2,Manuel Rodriguez Patriotic Front (FPMR),5,Chile
41067,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
41068,0,1,0,1,15,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41069,0,1,0,1,1,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41070,0,1,0,1,3,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41071,0,1,0,1,1,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41072,0,1,0,1,1,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41082,0,1,0,1,3,2,Revolutionary Armed Forces of Colombia (FARC),5,Colombia
41083,0,1,0,1,3,2,Shining Path (SL),5,Peru
41085,0,1,0,0,1,1,Irish Republican Army (IRA),6,United Kingdom
41086,0,1,0,1,2,7,Shining Path (SL),8,Peru
41087,0,1,0,1,2,2,Shining Path (SL),8,Peru
41088,0,1,0,1,2,7,Shining Path (SL),8,Peru
41090,1,1,0,0,14,6,Palestinians,9,West Bank and Gaza Strip
41091,0,1,0,1,19,3,Sikh Extremists,6,India
41092,0,1,0,1,19,2,National Liberation Army of Colombia (ELN),5,Colombia
41095,0,0,0,0,4,1,Irish Republican Army (IRA),6,United Kingdom
41099,0,1,0,1,3,2,Shining Path (SL),5,Peru
41101,0,1,0,0,2,1,Shining Path (SL),5,Peru
41109,0,1,0,0,2,1,New People's Army (NPA),5,Philippines
41110,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
41113,0,0,0,1,4,2,National Liberation Army of Colombia (ELN),5,Colombia
41114,0,0,0,1,4,2,National Liberation Army of Colombia (ELN),5,Colombia
41115,0,1,0,1,3,2,National Liberation Army of Colombia (ELN),5,Colombia
41116,0,1,0,1,14,2,National Liberation Army of Colombia (ELN),5,Colombia
41117,0,1,0,1,14,2,National Liberation Army of Colombia (ELN),5,Colombia
41118,0,0,0,1,4,9,Palestinians,13,Israel
41119,0,1,0,0,1,6,National Liberation Army of Colombia (ELN),5,Colombia
41122,0,1,0,1,19,2,National Liberation Army of Colombia (ELN),8,Colombia
41131,0,1,0,1,1,3,Corsican National Liberation Front (FLNC),6,France
41132,0,1,0,1,1,3,Corsican National Liberation Front (FLNC),6,France
41142,0,1,0,0,3,1,Shining Path (SL),5,Peru
41144,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
41145,0,1,0,0,3,1,Sikh Extremists,5,India
41146,0,1,0,0,3,1,Sikh Extremists,13,India
41147,0,1,0,0,3,1,Sikh Extremists,5,India
41152,0,0,0,0,4,1,Shining Path (SL),5,Peru
41153,0,0,0,0,4,1,Irish Republican Army (IRA),5,United Kingdom
41154,0,1,0,0,3,3,Irish Republican Army (IRA),13,United Kingdom
41156,0,0,0,1,4,2,Shining Path (SL),5,Peru
41162,0,1,0,0,1,6,National Liberation Army of Colombia (ELN),5,Colombia
41163,0,1,0,0,2,1,Shining Path (SL),5,Peru
41164,0,1,0,0,3,1,Sikh Extremists,6,India
41165,0,1,0,0,3,1,New People's Army (NPA),5,Philippines
41166,0,1,0,0,2,1,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41168,0,1,0,1,1,3,Shining Path (SL),6,Peru
41169,0,1,0,1,1,3,Shining Path (SL),6,Peru
41170,0,0,0,1,4,3,Irish Republican Army (IRA),6,United Kingdom
41171,0,1,0,1,3,3,Irish Republican Army (IRA),6,United Kingdom
41174,0,1,0,0,14,1,Shining Path (SL),5,Peru
41175,0,0,0,1,4,1,Irish Republican Army (IRA),6,United Kingdom
41177,0,1,0,1,21,3,Shining Path (SL),6,Peru
41178,0,1,0,1,21,3,Shining Path (SL),6,Peru
41179,0,1,0,1,1,3,Basque Fatherland and Freedom (ETA),6,Spain
41180,0,1,0,1,2,5,New People's Army (NPA),5,Philippines
41182,0,1,0,0,18,1,Shining Path (SL),5,Peru
41183,0,1,0,0,2,1,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41189,0,1,0,1,19,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41194,0,1,0,1,1,5,Corsican National Liberation Front (FLNC),5,France
41196,0,1,0,0,14,6,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41206,0,1,0,1,14,2,Shining Path (SL),5,Peru
41207,0,0,0,0,4,1,Palestinians,9,Israel
41209,0,0,0,1,4,3,Tupac Amaru Revolutionary Movement (MRTA),6,Peru
41210,0,0,0,1,4,3,Irish Republican Army (IRA),6,United Kingdom
41211,0,1,0,1,3,3,Irish Republican Army (IRA),6,United Kingdom
41218,0,1,0,0,14,1,Shining Path (SL),5,Peru
41219,0,1,0,0,2,1,Shining Path (SL),5,Peru
41220,0,1,0,0,3,1,Shining Path (SL),5,Peru
41221,0,1,0,0,2,1,Shining Path (SL),5,Peru
41222,0,1,0,0,2,1,Shining Path (SL),5,Peru
41223,0,0,0,0,4,1,Irish Republican Army (IRA),6,United Kingdom
41224,0,0,0,0,4,1,Irish Republican Army (IRA),6,United Kingdom
41226,0,1,0,1,2,3,Shining Path (SL),6,Peru
41227,0,1,0,1,1,3,Basque Fatherland and Freedom (ETA),6,Spain
41230,0,1,0,0,14,1,Palestinians,13,West Bank and Gaza Strip
41231,0,0,0,0,4,1,New People's Army (NPA),5,Philippines
41233,0,1,0,1,14,3,Irish Republican Army (IRA),6,United Kingdom
41238,0,1,0,0,1,1,Shining Path (SL),5,Peru
41244,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
41245,0,1,0,1,1,3,New People's Army (NPA),6,Philippines
41246,0,1,0,1,14,2,Sikh Extremists,5,India
41247,0,1,0,1,3,2,New People's Army (NPA),5,Philippines
41251,0,1,0,0,19,1,Palestinians,9,Israel
41252,0,1,0,0,3,1,New People's Army (NPA),5,Philippines
41253,0,1,0,1,14,3,Palestinians,6,Israel
41257,0,1,0,1,3,3,Irish Republican Army (IRA),6,United Kingdom
41258,0,1,0,1,14,9,Palestinians,13,Israel
41260,0,1,0,0,14,1,Palestinians,5,West Bank and Gaza Strip
41261,0,1,0,1,3,2,Shining Path (SL),5,Peru
41263,0,1,0,1,1,3,New People's Army (NPA),6,Philippines
41264,0,0,0,1,4,3,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41265,0,0,0,0,4,3,Irish Republican Army (IRA),6,United Kingdom
41266,0,1,0,1,19,2,Palestinians,8,West Bank and Gaza Strip
41267,0,0,0,1,4,2,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41268,0,1,0,0,14,1,Palestinians,13,West Bank and Gaza Strip
41271,0,1,0,1,1,3,Irish Republican Army (IRA),6,United Kingdom
41272,0,1,0,1,19,2,Palestinians,8,West Bank and Gaza Strip
41285,0,1,0,0,3,1,Irish Republican Army (IRA),5,United Kingdom
41290,0,1,0,1,2,1,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41292,1,1,0,0,14,6,Palestinians,5,West Bank and Gaza Strip
41295,0,1,0,1,14,3,Irish Republican Army (IRA),6,United Kingdom
41298,0,1,0,1,1,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41299,0,1,0,1,2,3,New People's Army (NPA),6,Philippines
41300,0,1,0,1,2,3,New People's Army (NPA),5,Philippines
41301,0,1,0,1,3,3,New People's Army (NPA),6,Philippines
41302,0,1,0,1,7,3,New People's Army (NPA),6,Philippines
41304,0,1,0,0,15,1,Shining Path (SL),5,Peru
41306,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
41310,0,1,0,0,14,1,Shining Path (SL),5,Peru
41313,0,1,0,0,2,1,Irish Republican Army (IRA),6,United Kingdom
41314,0,1,0,0,3,1,New People's Army (NPA),5,Philippines
41315,0,1,0,1,3,3,Irish Republican Army (IRA),6,United Kingdom
41316,0,1,0,1,1,3,Basque Fatherland and Freedom (ETA),6,Spain
41319,0,1,0,1,3,2,Shining Path (SL),5,Peru
41320,0,1,0,0,1,1,Shining Path (SL),5,Peru
41322,0,1,0,0,8,1,Palestinians,9,West Bank and Gaza Strip
41323,0,1,0,0,8,1,Palestinians,9,West Bank and Gaza Strip
41324,0,1,0,0,2,1,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41325,0,0,0,1,4,3,Irish Republican Army (IRA),6,United Kingdom
41326,0,1,0,1,1,3,Irish Republican Army (IRA),6,United Kingdom
41330,0,1,0,0,14,1,Shining Path (SL),5,Peru
41331,0,1,0,0,2,1,Shining Path (SL),5,Peru
41332,0,1,0,0,8,1,Shining Path (SL),5,Peru
41333,0,1,0,0,2,1,Shining Path (SL),5,Peru
41343,0,1,0,0,17,6,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41344,0,1,0,0,14,1,Shining Path (SL),5,Peru
41345,0,1,0,0,2,1,Shining Path (SL),5,Peru
41346,0,1,0,1,3,1,Basque Fatherland and Freedom (ETA),6,Spain
41353,0,1,0,0,2,1,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41356,0,1,0,0,1,6,National Liberation Army of Colombia (ELN),5,Colombia
41357,0,1,0,0,14,6,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41358,0,1,0,0,14,1,Palestinians,9,Israel
41361,0,1,0,0,14,1,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41366,0,1,0,1,14,3,Irish Republican Army (IRA),6,United Kingdom
41368,1,1,0,0,14,6,Palestinians,9,West Bank and Gaza Strip
41369,0,1,0,0,2,1,National Liberation Army of Colombia (ELN),5,Colombia
41370,0,1,0,0,10,1,National Liberation Army of Colombia (ELN),5,Colombia
41376,0,0,0,1,4,7,Palestinians,8,Israel
41383,0,0,0,1,4,2,Shining Path (SL),5,Peru
41387,0,1,0,1,19,2,Sikh Extremists,5,India
41393,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
41397,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41398,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41399,0,1,0,0,3,1,Basque Fatherland and Freedom (ETA),6,Spain
41402,0,1,0,1,2,3,Basque Fatherland and Freedom (ETA),6,Spain
41406,0,0,0,0,4,1,Shining Path (SL),5,Peru
41409,0,1,0,1,6,3,Irish Republican Army (IRA),6,United Kingdom
41410,0,1,0,1,14,3,Irish Republican Army (IRA),6,United Kingdom
41413,0,0,0,1,4,2,National Liberation Army of Colombia (ELN),5,Colombia
41414,0,1,0,0,2,6,National Liberation Army of Colombia (ELN),5,Colombia
41415,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
41417,0,1,0,1,3,2,Tupac Amaru Revolutionary Movement (MRTA),5,Peru
41421,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
41423,0,1,0,1,1,3,Tupac Amaru Revolutionary Movement (MRTA),6,Peru
41424,0,1,0,1,1,3,Tupac Amaru Revolutionary Movement (MRTA),6,Peru
41440,0,0,0,1,4,2,Liberation Tigers of Tamil Eelam (LTTE),5,Sri Lanka
41442,0,1,0,0,15,1,Shining Path (SL),9,Peru
41443,0,1,0,0,17,1,Shining Path (SL),5,Peru
41450,0,1,0,1,1,3,African National Congress (South Africa),6,South Africa
41453,0,1,0,1,3,2,Shining Path (SL),5,Peru
41454,1,1,0,0,1,6,National Liberation Army of Colombia (ELN),5,Colombia
41463,0,1,0,1,3,2,Shining Path (SL),5,Peru
41464,1,1,0,0,8,6,National Liberation Army of Colombia (ELN),5,Colombia
41468,0,1,0,1,8,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41469,0,1,0,1,2,3,National Liberation Army of Colombia (ELN),6,Colombia
41474,0,1,0,0,2,1,Shining Path (SL),5,Peru
41475,0,1,0,1,19,3,National Liberation Army of Colombia (ELN),6,Colombia
41478,0,1,0,1,1,3,Tupac Amaru Revolutionary Movement (MRTA),6,Peru
41481,0,1,0,1,1,3,New People's Army (NPA),6,Philippines
41482,1,1,0,0,15,6,National Liberation Army of Colombia (ELN),5,Colombia
41483,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
41484,0,1,0,1,15,7,National Liberation Army of Colombia (ELN),8,Colombia
41487,0,1,0,1,7,3,Tupac Amaru Revolutionary Movement (MRTA),6,Peru
41488,0,1,0,1,7,3,Tupac Amaru Revolutionary Movement (MRTA),6,Peru
41491,0,1,0,1,14,6,Kurdistan Workers' Party (PKK),5,Turkey
41494,0,0,0,1,4,8,Palestinians,2,West Bank and Gaza Strip
41498,0,1,0,1,3,2,New People's Army (NPA),5,Philippines
41500,0,1,0,1,21,3,African National Congress (South Africa),6,South Africa
41504,0,1,0,0,2,1,Shining Path (SL),5,Peru
41506,0,1,0,1,21,3,National Liberation Army of Colombia (ELN),6,Colombia
41507,0,1,0,1,21,3,Farabundo Marti National Liberation Front (FMLN),6,El Salvador
41509,0,1,0,1,17,2,Shining Path (SL),5,Peru
41510,0,1,0,0,2,6,National Liberation Army of Colombia (ELN),5,Colombia
41513,0,1,0,1,3,3,National Liberation Army of Colombia (ELN),6,Colombia
41514,0,1,0,1,3,3,National Liberation Army of Colombia (ELN),6,Colombia
41515,0,1,0,1,3,3,National Liberation Army of Colombia (ELN),6,Colombia
41518,0,1,0,0,1,1,Shining Path (SL),5,Peru
41520,0,0,0,1,4,3,Irish Republican Army (IRA),6,United Kingdom
41521,0,0,0,1,4,3,Palestinians,6,West Bank and Gaza Strip
41525,0,1,0,0,14,1,National Liberation Army of Colombia (ELN),5,Colombia
41526,0,1,0,0,14,1,National Liberation Army of Colombia (ELN),5,Colombia
41527,0,1,0,0,14,1,National Liberation Army of Colombia (ELN),5,Colombia
41528,0,1,0,0,14,1,New People's Army (NPA),5,Philippines
41533,0,1,0,1,3,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41534,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41535,0,0,0,1,4,3,Farabundo Marti National Liberation Front (FMLN),6,El Salvador
41536,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41537,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41540,0,1,0,1,1,7,Farabundo Marti National Liberation Front (FMLN),8,El Salvador
41542,0,0,0,1,4,2,National Liberation Army of Colombia (ELN),5,Colombia
41543,0,0,0,1,4,2,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41544,0,0,0,1,4,2,Shining Path (SL),5,Peru
41545,0,1,0,0,3,1,Farabundo Marti National Liberation Front (FMLN),5,El Salvador
41552,0,0,0,1,4,2,New People's Army (NPA),5,Philippines
41554,0,1,0,0,14,1,Palestinians,5,West Bank and Gaza Strip
41565,0,1,0,0,1,1,Shining Path (SL),5,Peru
41566,0,1,0,0,2,1,Kurdistan Workers' Party (PKK),5,Turkey
41567,0,0,0,0,4,2,New People's Army (NPA),5,Philippines
41571,0,1,0,1,21,3,Manuel Rodriguez Patriotic Front (FPMR),6,Chile
41572,0,0,0,1,4,2,National Liberation Army of Colombia (ELN),5,Colombia
41574,0,1,0,0,2,6,National Liberation Army of Colombia (ELN),5,Colombia
41575,0,1,0,0,2,1,Basque Fatherland and Freedom (ETA),6,Spain
41576,0,1,0,0,2,1,Basque Fatherland and Freedom (ETA),6,Spain
41577,0,0,0,0,4,1,Basque Fatherland and Freedom (ETA),6,Spain
41578,0,1,0,0,14,1,Palestinians,9,West Bank and Gaza Strip
41580,0,1,0,1,1,3,Shining Path (SL),6,Peru
41581,0,1,0,1,1,3,Shining Path (SL),6,Peru
41582,0,1,0,1,1,3,Shining Path (SL),6,Peru
41583,0,1,0,1,1,3,Shining Path (SL),6,Peru
41584,0,1,0,1,1,3,Shining Path (SL),6,Peru
